seed,stage,episode,world,model,arm,guide_regime,contact_mode,packets,interventions,contact,pseudo_observations,selected_channels,packet_signature,contact_signature,replay_exact
17014,stress,42,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,2;4,0.7738372522907258;0.9155535036047653;0.4910327998095315;3.544479323253899,58;34;199;177;65;108;232;63,true
17014,stress,42,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,stress,42,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,2;4,0.7738372522907258;0.9155535036047653;0.4910327998095315;3.544479323253899,58;34;199;177;65;108;232;63,true
17014,stress,42,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,2;4,0.7738372522907258;0.9155535036047653;0.4910327998095315;3.544479323253899,58;34;199;177;65;108;232;63,true
17014,stress,42,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,no_guidance,none,present,0,0,1,0,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,random_guidance,none,present,2,2,1,0,3;2,-0.7185984881752319;0.7738372522907258;-2.1135601861742264;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,scaffolded,noisy,present,2,2,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion,noisy,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;1,-0.7185984881752319;0.3670573961009106;-2.1135601861742264;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,scaffolded,context_switch,present,2,2,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion,context_switch,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,no_guidance,none,present,0,0,1,0,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,random_guidance,none,present,2,2,1,0,3;2,-0.7185984881752319;0.7738372522907258;-2.1135601861742264;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,1;2,0.3670573961009106;0.7738372522907258;0.9383755527866885;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,scaffolded,noisy,present,2,2,1,0,1;2,0.3670573961009106;0.7738372522907258;0.9383755527866885;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;1,-0.7185984881752319;0.3670573961009106;-2.1135601861742264;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,0.3670573961009106;0.7738372522907258;0.9383755527866885;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,43B,42,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,58;34;199;177;65;108;232;63,true
17014,stress,42,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,1;2,0.3670573961009106;0.7738372522907258;0.9383755527866885;0.4910327998095315,163;35;214;252;32;163;211;191,true
17014,stress,42,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,163;35;214;252;32;163;211;191,true
17014,stress,42,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,1;2,0.3670573961009106;0.7738372522907258;0.9383755527866885;0.4910327998095315,176;23;1;95;114;80;219;191,true
17014,stress,42,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,176;23;1;95;114;80;219;191,true
17014,43C,42,joint,guided_policy_learner,guided_training,accurate_stable,present,2,2,1,0,2;1,0.7738372522907258;0.3670573961009106;0.4910327998095315;0.9383755527866885,58;34;199;177;65;108;232;63,true
17014,43C,42,joint,random_policy_learner,random_training,none,present,2,2,1,0,3;2,-0.7185984881752319;0.7738372522907258;-2.1135601861742264;0.4910327998095315,58;34;199;177;65;108;232;63,true
17014,43A,43,joint,learned_joint,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,43A,43,joint,learned_joint,random,none,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43A,43,joint,factorized_replay,replay,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,43A,43,joint,shuffled_replay,replay,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,43A,43,joint,learned_joint,precision_blind,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,43A,43,factorized,factorized,autonomous,none,present,2,0,1,0,1;2,0.9308424986220856;1.1710092495784694;1.9620683659078826;-0.5494517993477188,48;241;201;213;19;30;244;63,true
17014,43A,43,factorized,factorized,random,none,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43A,43,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;-0.5470758065337954;-2.349451799347719;-0.7933120286376176,128;103;127;253;223;90;237;63,true
17014,43A,43,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,2;4,-0.6289907504215306;-0.5470758065337954;-2.349451799347719;-0.7933120286376176,128;103;127;253;223;90;237;63,true
17014,stress,43,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,stress,43,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,stress,43,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,stress,43,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,stress,43,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,stress,43,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;4,-0.6289907504215306;1.2529241934662048;-2.349451799347719;1.0066879713623822,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,no_guidance,none,present,0,0,1,0,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,random_guidance,none,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,2;1,-0.6289907504215306;0.9308424986220856;-2.349451799347719;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,scaffolded,noisy,present,2,2,1,0,2;1,-0.6289907504215306;0.9308424986220856;-2.349451799347719;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion,noisy,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,scaffolded,context_switch,present,2,2,1,0,2;1,-0.6289907504215306;0.9308424986220856;-2.349451799347719;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion,context_switch,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,joint,joint,conclusion_info_matched,context_switch,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,no_guidance,none,present,0,0,1,0,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,random_guidance,none,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,scaffolded,accurate_stable,present,2,2,1,0,1;2,0.9308424986220856;1.1710092495784694;1.9620683659078826;-0.5494517993477188,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion,accurate_stable,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,scaffolded,noisy,present,2,2,1,0,1;2,0.9308424986220856;1.1710092495784694;1.9620683659078826;-0.5494517993477188,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion,noisy,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion_info_matched,noisy,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,scaffolded,systematically_wrong,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion,systematically_wrong,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,scaffolded,context_switch,present,2,2,1,0,1;2,0.9308424986220856;1.1710092495784694;1.9620683659078826;-0.5494517993477188,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion,context_switch,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,43B,43,factorized,factorized,conclusion_info_matched,context_switch,present,0,2,1,2,,,48;241;201;213;19;30;244;63,true
17014,stress,43,joint,learned_joint,scaffolded,accurate_stable,absent,2,2,1,0,2;1,-0.6289907504215306;0.9308424986220856;-2.349451799347719;1.9620683659078826,5;151;160;44;105;84;0;64,true
17014,stress,43,joint,learned_joint,no_guidance,accurate_stable,absent,0,0,1,0,,,5;151;160;44;105;84;0;64,true
17014,stress,43,joint,learned_joint,scaffolded,accurate_stable,misattuned,2,2,1,0,1;2,0.9308424986220856;-0.6289907504215306;1.9620683659078826;-2.349451799347719,104;162;97;82;102;61;177;63,true
17014,stress,43,joint,learned_joint,no_guidance,accurate_stable,misattuned,0,0,1,0,,,104;162;97;82;102;61;177;63,true
17014,43C,43,joint,guided_policy_learner,guided_training,accurate_stable,present,2,2,1,0,2;1,-0.6289907504215306;0.9308424986220856;-2.349451799347719;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43C,43,joint,random_policy_learner,random_training,none,present,2,2,1,0,3;1,-1.4591569167055118;0.9308424986220856;-0.07982752223011669;1.9620683659078826,48;241;201;213;19;30;244;63,true
17014,43A,44,joint,learned_joint,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,43A,44,joint,learned_joint,random,none,present,2,2,1,0,2;3,-2.4934987693327986;-0.4006530222447111;-0.6278901000707052;-1.3394274001061843,20;4;73;163;131;47;236;63,true
17014,43A,44,joint,factorized_replay,replay,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,43A,44,joint,shuffled_replay,replay,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,43A,44,joint,learned_joint,precision_blind,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,43A,44,factorized,factorized,autonomous,none,present,2,0,1,0,1;2,-1.5841722481142653;-0.6934987693327987;-1.1151168817265682;1.172109899929295,20;4;73;163;131;47;236;63,true
17014,43A,44,factorized,factorized,random,none,present,2,2,1,0,2;3,-0.6934987693327987;-0.4006530222447111;1.172109899929295;-1.3394274001061843,20;4;73;163;131;47;236;63,true
17014,43A,44,configuration_violating,learned_joint,autonomous,none,present,2,0,1,0,1;2,0.21582775188573478;-2.4934987693327986;0.684883118273432;-0.6278901000707052,50;137;52;245;59;78;225;63,true
17014,43A,44,configuration_violating,factorized_replay,replay,none,present,2,0,1,0,1;2,0.21582775188573478;-2.4934987693327986;0.684883118273432;-0.6278901000707052,50;137;52;245;59;78;225;63,true
17014,stress,44,coordinated_precision,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,stress,44,coordinated_precision,rigid_global,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,stress,44,coordinated_precision,independent_local,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,stress,44,local_deviation,adaptive_global,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,stress,44,local_deviation,rigid_global,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,stress,44,local_deviation,independent_local,autonomous,none,present,2,0,1,0,2;4,-2.4934987693327986;2.646204523589615;-0.6278901000707052;-2.668646333927331,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,no_guidance,none,present,0,0,1,0,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,random_guidance,none,present,2,2,1,0,2;3,-2.4934987693327986;-0.4006530222447111;-0.6278901000707052;-1.3394274001061843,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,scaffolded,accurate_stable,present,2,2,1,0,2;1,-2.4934987693327986;0.21582775188573478;-0.6278901000707052;0.684883118273432,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion,accurate_stable,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion_info_matched,accurate_stable,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,scaffolded,noisy,present,2,2,1,0,2;1,-2.4934987693327986;0.21582775188573478;-0.6278901000707052;0.684883118273432,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion,noisy,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion_info_matched,noisy,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,scaffolded,systematically_wrong,present,2,2,1,0,3;1,-0.4006530222447111;0.21582775188573478;-1.3394274001061843;0.684883118273432,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion,systematically_wrong,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
17014,43B,44,joint,joint,conclusion_info_matched,systematically_wrong,present,0,2,1,2,,,20;4;73;163;131;47;236;63,true
